"StartDate","EndDate","Status","IPAddress","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q1.2","phd","1_des.0","1_des.belief","1_des.conf_1","2_des.0","2_des.belief","2_des.conf_1","3_des.0","3_des.belief","3_des.conf_1","4_des.0","4_des.belief","4_des.conf_1","5_des.0","5_des.belief","5_des.conf_1","6_des.0","6_des.belief","6_des.conf_1","7_des.0","7_des.belief","7_des.conf_1","8_des.0","8_des.belief","8_des.conf_1","9_des.0","9_des.belief","9_des.conf_1","10_des.0","10_des.belief","10_des.conf_1","11_des.0","11_des.belief","11_des.conf_1","12_des.0","12_des.belief","12_des.conf_1","13_des.0","13_des.belief","13_des.conf_1","14_des.0","14_des.belief","14_des.conf_1","15_des.0","15_des.belief","15_des.conf_1","16_des.0","16_des.belief","16_des.conf_1","17_des.0","17_des.belief","17_des.conf_1","18_des.0","18_des.belief","18_des.conf_1","19_des.0","19_des.belief","19_des.conf_1","20_des.0","20_des.belief","20_des.conf_1","21_des.0","21_des.belief","21_des.conf_1","22_des.0","22_des.belief","22_des.conf_1","23_des.0","23_des.belief","23_des.conf_1","24_des.0","24_des.belief","24_des.conf_1","25_des.0","25_des.belief","25_des.conf_1","26_des.0","26_des.belief","26_des.conf_1","27_des.0","27_des.belief","27_des.conf_1","28_des.0","28_des.belief","28_des.conf_1","1_bf.0","1_bf.belief","1_bf.conf_1","2_bf.0","2_bf.belief","2_bf.conf_1","3_bf.0","3_bf.belief","3_bf.conf_1","4_bf.0","4_bf.belief","4_bf.conf_1","5_bf.0","5_bf.belief","5_bf.conf_1","6_bf.0","6_bf.belief","6_bf.conf_1","7_bf.0","7_bf.belief","7_bf.conf_1","8_bf.0","8_bf.belief","8_bf.conf_1","9_bf.0","9_bf.belief","9_bf.conf_1","10_bf.0","10_bf.belief","10_bf.conf_1","11_bf.0","11_bf.belief","11_bf.conf_1","12_bf.0","12_bf.belief","12_bf.conf_1","13_bf.0","13_bf.belief","13_bf.conf_1","14_bf.0","14_bf.belief","14_bf.conf_1","15_bf.0","15_bf.belief","15_bf.conf_1","16_bf.0","16_bf.belief","16_bf.conf_1","17_bf.0","17_bf.belief","17_bf.conf_1","18_bf.0","18_bf.belief","18_bf.conf_1","19_bf.0","19_bf.belief","19_bf.conf_1","20_bf.0","20_bf.belief","20_bf.conf_1","21_bf.0","21_bf.belief","21_bf.conf_1","22_bf.0","22_bf.belief","22_bf.conf_1","23_bf.0","23_bf.belief","23_bf.conf_1","24_bf.0","24_bf.belief","24_bf.conf_1","25_bf.0","25_bf.belief","25_bf.conf_1","26_bf.0","26_bf.belief","26_bf.conf_1","27_bf.0","27_bf.belief","27_bf.conf_1","28_bf.0","28_bf.belief","28_bf.conf_1","psych","knowledge","information","email","Q21","preorder","sequence","TotalScore","MTurkCode","Conditie"
2019-04-15 17:29:26,2019-04-15 17:54:46,0,NA,100,1519,1,2019-04-15 17:54:47,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,2,36,NA,1,45,NA,2,42,NA,1,20,NA,2,71,NA,1,30,NA,1,50,NA,2,42,NA,1,41,NA,1,73,NA,2,81,NA,1,39,NA,2,81,NA,1,36,NA,2,66,NA,2,39,NA,2,70,NA,2,58,NA,2,47,NA,2,38,NA,2,90,NA,2,73,NA,1,71,NA,1,69,NA,2,64,NA,1,21,NA,2,72,NA,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,24,NA,NA,"|3|5|12|11|15|22|21|20|4|7|23|25|9|18|28|17|19|6|10|24|2|14|8|27|16|13|26|1","|Derex2013|Gervais2012|Giessner2007|Anderson2012|Zaval2014|Morewedge2010|Lee2010|Kovac2012|Duncan2012|Hauser2014|Nishi2015|Sparrow2011|Critcher2008|Shah2012|Fakers2019|Kidd2013|Zhong2006|Gneezy2014|Karpicke2011|Pyc2010|Balafoutas2012|Shafir1993|Bauer2012|Alter2007|Tversky1978|Risen2008|Wilson2014|Aviezer2012",19,977757881,1
2019-04-15 17:51:16,2019-04-15 18:35:22,0,NA,100,2646,1,2019-04-15 18:35:23,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,95,NA,1,50,NA,1,95,NA,1,80,NA,2,75,NA,1,50,NA,1,75,NA,1,95,NA,2,75,NA,1,95,NA,1,75,NA,2,75,NA,2,75,NA,2,75,NA,2,75,NA,1,60,NA,1,60,NA,2,75,NA,2,25,1,2,75,NA,1,60,NA,1,50,NA,1,60,NA,1,25,NA,1,75,NA,1,95,NA,2,80,NA,2,75,1,5,3,NA,NA,"|7|14|5|6|21|17|28|13|24|25|18|15|4|10|9|12|26|19|22|1|20|23|27|2|16|3|11|8","|Hauser2014|Shafir1993|Gervais2012|Gneezy2014|Lee2010|Kidd2013|Fakers2019|Risen2008|Pyc2010|Sparrow2011|Shah2012|Zaval2014|Duncan2012|Karpicke2011|Critcher2008|Giessner2007|Wilson2014|Zhong2006|Morewedge2010|Aviezer2012|Kovac2012|Nishi2015|Alter2007|Balafoutas2012|Tversky1978|Derex2013|Anderson2012|Bauer2012",21,188448188,2
2019-04-15 18:17:02,2019-04-15 18:45:28,0,NA,100,1706,1,2019-04-15 18:45:29,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,77,NA,2,53,NA,1,83,NA,2,43,NA,2,59,NA,1,78,NA,1,83,NA,1,64,NA,1,24,NA,1,65,NA,1,59,NA,1,25,NA,1,49,NA,1,69,NA,2,62,NA,1,94,NA,2,70,NA,2,65,NA,2,50,NA,2,50,NA,2,55,NA,2,53,NA,2,60,NA,1,70,NA,2,56,NA,1,49,NA,2,87,NA,2,75,1,5,2,NA,NA,"|12|22|17|6|13|7|2|20|23|28|11|14|27|4|15|19|21|9|24|16|18|25|26|3|8|10|1|5","|Giessner2007|Morewedge2010|Kidd2013|Gneezy2014|Risen2008|Hauser2014|Balafoutas2012|Kovac2012|Nishi2015|Fakers2019|Anderson2012|Shafir1993|Alter2007|Duncan2012|Zaval2014|Zhong2006|Lee2010|Critcher2008|Pyc2010|Tversky1978|Shah2012|Sparrow2011|Wilson2014|Derex2013|Bauer2012|Karpicke2011|Aviezer2012|Gervais2012",18,95440338,2
2019-04-15 15:57:34,2019-04-15 21:23:10,0,NA,100,19536,1,2019-04-15 21:23:11,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,1,74,NA,2,50,NA,1,61,NA,2,87,NA,2,100,NA,1,75,NA,1,48,NA,2,64,NA,1,75,NA,2,66,NA,2,50,NA,1,79,NA,2,69,NA,2,52,NA,2,70,NA,1,80,NA,2,75,NA,2,70,NA,2,60,1,2,69,NA,2,75,NA,1,76,NA,1,64,NA,1,71,NA,1,50,NA,2,65,NA,2,85,NA,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,24,NA,NA,"|20|27|5|6|21|10|25|12|2|17|4|14|24|16|15|8|13|18|3|1|7|26|11|23|28|22|9|19","|Kovac2012|Alter2007|Gervais2012|Gneezy2014|Lee2010|Karpicke2011|Sparrow2011|Giessner2007|Balafoutas2012|Kidd2013|Duncan2012|Shafir1993|Pyc2010|Tversky1978|Zaval2014|Bauer2012|Risen2008|Shah2012|Derex2013|Aviezer2012|Hauser2014|Wilson2014|Anderson2012|Nishi2015|Fakers2019|Morewedge2010|Critcher2008|Zhong2006",17,21867726,1
2019-04-15 22:33:36,2019-04-15 22:52:45,0,NA,100,1148,1,2019-04-15 22:52:45,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,1,76,NA,1,82,NA,1,91,NA,1,74,NA,2,71,NA,1,92,NA,1,71,NA,1,80,NA,1,79,NA,1,83,NA,1,96,NA,1,100,NA,1,92,NA,1,31,NA,2,47,NA,2,51,NA,1,68,NA,1,43,NA,2,71,NA,1,71,NA,2,29,NA,1,34,NA,1,100,NA,1,84,NA,2,23,NA,1,83,NA,1,100,NA,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,NA,NA,"|26|19|7|12|16|2|17|23|5|28|10|21|4|27|15|8|13|20|25|24|9|3|18|6|1|11|22|14","|Wilson2014|Zhong2006|Hauser2014|Giessner2007|Tversky1978|Balafoutas2012|Kidd2013|Nishi2015|Gervais2012|Fakers2019|Karpicke2011|Lee2010|Duncan2012|Alter2007|Zaval2014|Bauer2012|Risen2008|Kovac2012|Sparrow2011|Pyc2010|Critcher2008|Derex2013|Shah2012|Gneezy2014|Aviezer2012|Anderson2012|Morewedge2010|Shafir1993",21,485351468,1
2019-04-15 22:38:38,2019-04-15 23:01:14,0,NA,100,1356,1,2019-04-15 23:01:14,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,2,65,NA,1,100,NA,2,100,NA,2,70,NA,2,100,NA,1,100,NA,2,86,NA,2,83,NA,2,79,NA,1,87,NA,1,73,NA,1,55,NA,1,100,NA,1,20,NA,2,70,NA,2,70,NA,2,74,NA,2,75,NA,2,68,NA,1,100,NA,2,100,NA,1,26,NA,1,89,NA,1,100,NA,2,51,NA,2,10,NA,1,100,NA,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,NA,NA,"|4|2|16|21|5|17|1|27|15|18|14|13|23|20|26|7|10|3|12|22|11|19|28|9|25|6|8|24","|Duncan2012|Balafoutas2012|Tversky1978|Lee2010|Gervais2012|Kidd2013|Aviezer2012|Alter2007|Zaval2014|Shah2012|Shafir1993|Risen2008|Nishi2015|Kovac2012|Wilson2014|Hauser2014|Karpicke2011|Derex2013|Giessner2007|Morewedge2010|Anderson2012|Zhong2006|Fakers2019|Critcher2008|Sparrow2011|Gneezy2014|Bauer2012|Pyc2010",18,660720488,1
2019-04-16 06:27:11,2019-04-16 08:26:13,0,NA,100,7141,1,2019-04-16 08:26:14,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,70,NA,1,55,NA,1,80,NA,2,50,NA,2,65,NA,1,60,NA,1,80,NA,1,60,NA,2,65,NA,2,60,NA,1,70,NA,2,56,NA,1,55,NA,2,55,NA,2,70,NA,2,65,NA,2,66,NA,2,70,NA,2,51,NA,1,50,NA,2,65,NA,2,65,NA,1,60,NA,2,60,NA,1,50,NA,1,75,NA,2,65,NA,2,75,2,5,24,NA,NA,"|22|9|4|15|7|16|11|1|25|2|5|14|26|10|24|23|28|3|12|19|8|20|21|18|13|6|27|17","|Morewedge2010|Critcher2008|Duncan2012|Zaval2014|Hauser2014|Tversky1978|Anderson2012|Aviezer2012|Sparrow2011|Balafoutas2012|Gervais2012|Shafir1993|Wilson2014|Karpicke2011|Pyc2010|Nishi2015|Fakers2019|Derex2013|Giessner2007|Zhong2006|Bauer2012|Kovac2012|Lee2010|Shah2012|Risen2008|Gneezy2014|Alter2007|Kidd2013",22,878020120,2
2019-04-16 12:37:19,2019-04-16 12:53:27,0,NA,100,968,1,2019-04-16 12:53:28,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,93,NA,1,85,1,1,55,NA,1,100,NA,2,60,NA,1,94,NA,1,86,NA,1,84,NA,2,82,NA,1,77,NA,1,100,NA,1,77,NA,1,100,NA,2,62,NA,2,84,NA,1,100,NA,1,60,NA,2,69,NA,1,100,NA,1,67,NA,1,72,NA,1,81,NA,1,100,NA,1,100,NA,1,90,NA,1,100,NA,2,73,NA,2,75,1,5,3,NA,NA,"|25|16|24|3|28|13|5|11|17|2|18|15|8|7|1|9|22|12|19|20|14|6|10|26|21|27|4|23","|Sparrow2011|Tversky1978|Pyc2010|Derex2013|Fakers2019|Risen2008|Gervais2012|Anderson2012|Kidd2013|Balafoutas2012|Shah2012|Zaval2014|Bauer2012|Hauser2014|Aviezer2012|Critcher2008|Morewedge2010|Giessner2007|Zhong2006|Kovac2012|Shafir1993|Gneezy2014|Karpicke2011|Wilson2014|Lee2010|Alter2007|Duncan2012|Nishi2015",21,816198426,2
2019-04-16 13:01:07,2019-04-16 14:04:22,0,NA,100,3795,1,2019-04-16 14:04:23,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,2,37,NA,1,81,NA,1,85,NA,2,50,NA,2,97,NA,1,64,NA,1,91,NA,2,59,NA,2,59,NA,1,73,NA,2,57,NA,1,81,NA,1,74,NA,1,71,NA,2,50,NA,1,70,NA,1,75,NA,1,49,NA,1,51,NA,1,20,NA,2,77,NA,1,73,NA,1,54,NA,1,100,NA,2,63,NA,1,70,NA,1,77,NA,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,3,NA,NA,"|20|22|21|23|17|1|13|18|11|24|6|5|9|8|3|28|25|26|7|10|27|4|2|14|12|19|15|16","|Kovac2012|Morewedge2010|Lee2010|Nishi2015|Kidd2013|Aviezer2012|Risen2008|Shah2012|Anderson2012|Pyc2010|Gneezy2014|Gervais2012|Critcher2008|Bauer2012|Derex2013|Fakers2019|Sparrow2011|Wilson2014|Hauser2014|Karpicke2011|Alter2007|Duncan2012|Balafoutas2012|Shafir1993|Giessner2007|Zhong2006|Zaval2014|Tversky1978",18,197915175,1
2019-04-18 12:57:11,2019-04-18 13:34:22,0,NA,100,2231,1,2019-04-18 13:34:24,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,1,77,NA,1,68,NA,2,75,NA,2,67,NA,2,70,NA,1,63,NA,1,61,NA,2,73,NA,2,63,NA,1,73,NA,1,63,NA,1,69,NA,1,75,NA,1,71,NA,1,69,NA,1,59,NA,2,66,NA,1,65,NA,1,62,NA,1,79,NA,2,70,NA,2,57,NA,1,71,NA,1,69,NA,2,68,NA,1,81,NA,1,69,NA,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,24,NA,NA,"|18|5|6|21|26|20|14|10|23|8|13|1|7|24|15|9|16|19|22|2|27|11|17|28|4|12|3|25","|Shah2012|Gervais2012|Gneezy2014|Lee2010|Wilson2014|Kovac2012|Shafir1993|Karpicke2011|Nishi2015|Bauer2012|Risen2008|Aviezer2012|Hauser2014|Pyc2010|Zaval2014|Critcher2008|Tversky1978|Zhong2006|Morewedge2010|Balafoutas2012|Alter2007|Anderson2012|Kidd2013|Fakers2019|Duncan2012|Giessner2007|Derex2013|Sparrow2011",16,425751179,1
2019-04-21 19:10:44,2019-04-21 20:01:56,0,NA,100,3071,1,2019-04-21 20:01:56,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,1,100,NA,1,100,NA,1,100,NA,1,75,NA,1,50,NA,1,80,NA,1,50,NA,1,85,NA,1,100,NA,1,100,NA,1,100,NA,1,90,NA,1,75,NA,1,80,NA,1,100,NA,1,50,NA,2,90,NA,2,50,NA,1,80,NA,1,90,NA,2,50,NA,1,75,NA,1,80,NA,1,100,NA,1,75,NA,1,90,NA,1,85,NA,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,NA,NA,"|15|25|21|5|1|27|28|18|4|26|3|23|12|11|6|2|17|20|9|22|13|14|24|19|10|16|8|7","|Zaval2014|Sparrow2011|Lee2010|Gervais2012|Aviezer2012|Alter2007|Fakers2019|Shah2012|Duncan2012|Wilson2014|Derex2013|Nishi2015|Giessner2007|Anderson2012|Gneezy2014|Balafoutas2012|Kidd2013|Kovac2012|Critcher2008|Morewedge2010|Risen2008|Shafir1993|Pyc2010|Zhong2006|Karpicke2011|Tversky1978|Bauer2012|Hauser2014",18,11864248,1
2019-04-21 19:56:16,2019-04-21 20:23:37,0,NA,100,1641,1,2019-04-21 20:23:38,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,100,NA,1,50,NA,1,100,NA,1,100,NA,1,100,NA,1,95,NA,1,50,NA,1,100,NA,2,100,NA,2,100,NA,1,100,NA,1,100,NA,1,100,NA,1,100,NA,2,100,NA,1,79,NA,1,100,NA,2,100,1,1,100,NA,1,49,NA,1,49,NA,1,100,NA,1,100,NA,1,100,NA,1,51,NA,1,100,NA,1,100,NA,2,75,2,5,3,NA,NA,"|9|27|12|2|23|21|18|19|5|4|17|7|22|25|28|10|20|14|11|15|24|6|16|13|3|8|26|1","|Critcher2008|Alter2007|Giessner2007|Balafoutas2012|Nishi2015|Lee2010|Shah2012|Zhong2006|Gervais2012|Duncan2012|Kidd2013|Hauser2014|Morewedge2010|Sparrow2011|Fakers2019|Karpicke2011|Kovac2012|Shafir1993|Anderson2012|Zaval2014|Pyc2010|Gneezy2014|Tversky1978|Risen2008|Derex2013|Bauer2012|Wilson2014|Aviezer2012",17,61146710,2
2019-04-21 19:13:19,2019-04-21 20:27:46,0,NA,100,4466,1,2019-04-21 20:27:46,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,100,NA,2,64,NA,1,100,NA,1,80,NA,2,100,NA,1,50,NA,1,100,NA,1,90,NA,2,90,NA,1,93,NA,1,75,NA,2,100,NA,2,91,NA,2,100,NA,2,85,NA,2,80,NA,2,89,NA,2,100,NA,2,74,NA,2,76,NA,2,100,NA,2,50,NA,2,48,NA,1,31,NA,1,50,NA,1,100,NA,2,100,NA,2,75,2,5,3,NA,NA,"|4|8|11|24|28|9|15|18|12|7|13|25|26|23|6|10|22|19|16|3|17|2|20|1|21|14|27|5","|Duncan2012|Bauer2012|Anderson2012|Pyc2010|Fakers2019|Critcher2008|Zaval2014|Shah2012|Giessner2007|Hauser2014|Risen2008|Sparrow2011|Wilson2014|Nishi2015|Gneezy2014|Karpicke2011|Morewedge2010|Zhong2006|Tversky1978|Derex2013|Kidd2013|Balafoutas2012|Kovac2012|Aviezer2012|Lee2010|Shafir1993|Alter2007|Gervais2012",21,999129765,2
2019-04-15 14:47:04,2019-04-15 14:54:46,0,NA,29,462,0,2019-04-22 14:54:51,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"|1|5|26|18","|Aviezer2012|Gervais2012|Wilson2014|Shah2012",3,958091397,1
2019-04-15 15:54:56,2019-04-15 15:57:04,0,NA,29,127,0,2019-04-22 15:57:27,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"|4|20","|Duncan2012|Kovac2012",0,356038183,1
2019-04-15 16:59:01,2019-04-15 17:00:47,0,NA,52,105,0,2019-04-22 17:01:04,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"|27","|Alter2007",0,174842598,2
